guidelink,channel_id,channel_slug,channel_name,channel_name_location,channel_name_real,chantype,chancomp,channel_url,chanbouq,chanlcnfta1,chanlcnfta2,chanlcnfta3,chanlcnfox,chanlcnfet,channel_number,chlogo_light,chlogo_dark,channel_group,channel_type,chlogo
NOEPG,NOEPG,NOEPG,More Comedy,More Comedy,More Comedy,SD 576i,,,"[2016, 3325, 3321, 3322]",0,0,0,129,0,,https://i.imgur.com/WjVNMFN.png,https://i.imgur.com/IIOOH3f.png,Foxtel Networks,Entertainment,https://i.imgur.com/WjVNMFN.png
NOEPG,NOEPG,NOEPG,More Comedy HD,More Comedy HD,More Comedy HD,HD 1080i,,,"[2010, 2099, 2016]",0,0,0,129,0,,https://i.imgur.com/bTWmXrj.png,https://i.imgur.com/mrhJdcg.png,Foxtel Networks,Entertainment,https://i.imgur.com/bTWmXrj.png
NOTAVAIL,NOTAVAIL,NOTAVAIL,10 Not Available,10 Not Available,10 Not Available,HD 1080i,MPEG-4,,[308],5,50,0,0,0,,https://i.imgur.com/Y1Rctia.png,https://i.imgur.com/Y1Rctia.png,Mildura Digital Television,Free-to-Air,https://i.imgur.com/Y1Rctia.png
NOTAVAIL,NOTAVAIL,NOTAVAIL,10 Not Available,10 Not Available,10 Not Available,HD 1080i,MPEG-4,,[308],50,5,0,0,0,,https://i.imgur.com/Y1Rctia.png,https://i.imgur.com/Y1Rctia.png,Mildura Digital Television,Free-to-Air,https://i.imgur.com/Y1Rctia.png
plex.tv.NBC.News.NOW.plex,plex.tv.NBC.News.NOW.plex,plex-tv-NBC-News-NOW-plex,NBC News Now,NBC News Now,NBC News Now,Other,,,"[3325, 3324]",0,0,0,613,0,,https://i.imgur.com/fEzffdM.png,https://i.imgur.com/Ci6dpKC.png,NBC Universal,News,https://i.imgur.com/fEzffdM.png
plex.tv.Vevo.2K.plex,plex.tv.Vevo.2K.plex,plex-tv-Vevo-2K-plex,Vevo 2K,Vevo 2K,Vevo 2K,HD 720p,,,"[2011, 2010, 2013, 2099, 2016, 2252]",0,0,0,811,0,,https://i.imgur.com/y9uQxzw.png,https://i.imgur.com/y9uQxzw.png,Vevo LLC,Music,https://i.imgur.com/y9uQxzw.png
plex.tv.Vevo.Country.plex,plex.tv.Vevo.Country.plex,plex-tv-Vevo-Country-plex,Vevo Country,Vevo Country,Vevo Country,HD 720p,,,"[2011, 2010, 2013, 2099, 2016, 2252]",0,0,0,814,0,,https://i.imgur.com/qwFREvx.png,https://i.imgur.com/qwFREvx.png,Vevo LLC,Music,https://i.imgur.com/qwFREvx.png
plex.tv.Vevo.Pop.plex,plex.tv.Vevo.Pop.plex,plex-tv-Vevo-Pop-plex,Vevo Pop,Vevo Pop,Vevo Pop,HD 720p,,,"[2011, 2010, 2013, 2099, 2016, 2252]",0,0,0,810,0,,https://i.imgur.com/yY1PglP.png,https://i.imgur.com/yY1PglP.png,Vevo LLC,Music,https://i.imgur.com/yY1PglP.png
plex.tv.Vevo.`70s.plex,plex.tv.Vevo.`70s.plex,plex-tv-Vevo-`70s-plex,Vevo 70s,Vevo 70s,Vevo 70s,HD 720p,,,"[2011, 2010, 2013, 2099, 2016, 2252]",0,0,0,812,0,,https://i.imgur.com/6wVbOHJ.png,https://i.imgur.com/6wVbOHJ.png,Vevo LLC,Music,https://i.imgur.com/6wVbOHJ.png
plex.tv.Vevo.`90s.plex,plex.tv.Vevo.`90s.plex,plex-tv-Vevo-`90s-plex,Vevo 90s,Vevo 90s,Vevo 90s,HD 720p,,,"[2011, 2010, 2013, 2099, 2016, 2252]",0,0,0,813,0,,https://i.imgur.com/qxgwAxG.png,https://i.imgur.com/qxgwAxG.png,Vevo LLC,Music,https://i.imgur.com/qxgwAxG.png
PRIME417,PRIME417,PRIME417,7NEWS Updates,7NEWS Updates,7 News Updates,SD 576i,MPEG-4,,"[120, 320, 420, 520, 620, 720, 952, 5030, 5920]",412,0,412,0,0,,https://i.imgur.com/qu1ZcAi.png,https://i.imgur.com/qu1ZcAi.png,Viewer Access Satellite Television,Free-to-Air,https://i.imgur.com/qu1ZcAi.png
quicktake,quicktake,quicktake,Bloomberg Originals,Bloomberg Originals,Bloomberg Originals,HD 1080p,,,"[3325, 3324]",0,0,0,662,0,,https://i.imgur.com/yn0vbGm.png,https://i.imgur.com/cLxQq54.png,Bloomberg L.P.,News,https://i.imgur.com/yn0vbGm.png
real-crime-hd,real-crime-hd,real-crime-hd,Real Crime HD,Real Crime HD,Real Crime HD,HD 1080i,,,"[2010, 2099, 2016]",0,0,0,135,0,,https://i.imgur.com/bwOVgKB.png,https://i.imgur.com/y0dze9l.png,Foxtel Networks,Documentaries,https://i.imgur.com/bwOVgKB.png
real-crime-hd,real-crime-hd,real-crime-hd,Real Crime,Real Crime,Real Crime,HD 720p,,,"[2251, 4008, 2016]",0,0,0,135,0,,https://i.imgur.com/B9dUKF5.png,https://i.imgur.com/q3RJytz.png,Foxtel Networks,Documentaries,https://i.imgur.com/B9dUKF5.png
real-crime-hd,real-crime-hd,real-crime-hd,Real Crime,Real Crime,Real Crime,HD 720p,,,"[3325, 3321]",0,0,0,135,0,,https://i.imgur.com/B9dUKF5.png,https://i.imgur.com/q3RJytz.png,Foxtel Networks,Documentaries,https://i.imgur.com/B9dUKF5.png
real-crime-hd,real-crime-hd,real-crime-hd,Real Crime,Real Crime,Real Crime,SD 576i,,,"[2011, 2013, 2016]",0,0,0,135,0,,https://i.imgur.com/B9dUKF5.png,https://i.imgur.com/q3RJytz.png,Foxtel Networks,Documentaries,https://i.imgur.com/B9dUKF5.png
real-history-hd,real-history-hd,real-history-hd,Real History,Real History,Real History,SD 576i,,,"[2011, 2013, 2016]",0,0,0,130,0,,https://i.imgur.com/WIovZEd.png,https://i.imgur.com/TlIVz6I.png,Foxtel Networks,Documentaries,https://i.imgur.com/WIovZEd.png
real-history-hd,real-history-hd,real-history-hd,Real History HD,Real History HD,Real History HD,HD 1080i,,,"[2010, 2099, 2016]",0,0,0,130,0,,https://i.imgur.com/VF03olb.png,https://i.imgur.com/U2FrIDg.png,Foxtel Networks,Documentaries,https://i.imgur.com/VF03olb.png
real-history-hd,real-history-hd,real-history-hd,Real History,Real History,Real History,HD 720p,,,"[2016, 3325, 3321]",0,0,0,130,0,,https://i.imgur.com/WIovZEd.png,https://i.imgur.com/TlIVz6I.png,Foxtel Networks,Documentaries,https://i.imgur.com/WIovZEd.png
real-history-hd,real-history-hd,real-history-hd,Real History,Real History,Real History,HD 720p,,,"[2251, 4008, 2016]",0,0,0,130,0,,https://i.imgur.com/WIovZEd.png,https://i.imgur.com/TlIVz6I.png,Foxtel Networks,Documentaries,https://i.imgur.com/WIovZEd.png
real-life-hd,real-life-hd,real-life-hd,Real Life,Real Life,,HD 720p,,,"[2251, 4008, 2016]",0,0,0,121,0,,https://i.imgur.com/113WtCb.png,https://i.imgur.com/Aa22F97.png,Foxtel Networks,Entertainment,https://i.imgur.com/113WtCb.png
real-life-hd,real-life-hd,real-life-hd,Real Life HD,Real Life HD,Real Life HD,HD 1080i,,,"[2010, 2099, 2016]",0,0,0,121,0,,https://i.imgur.com/AvZ5d7H.png,https://i.imgur.com/pFByRXq.png,Foxtel Networks,Entertainment,https://i.imgur.com/AvZ5d7H.png
real-life-hd,real-life-hd,real-life-hd,Real Life +2,Real Life +2,Real Life +2,SD 576i,,,"[2011, 2010, 2013, 2099, 2016]",0,0,0,221,0,,https://i.imgur.com/Y7OZ550.png,https://i.imgur.com/gtKHbYQ.png,Foxtel Networks,Entertainment,https://i.imgur.com/Y7OZ550.png
real-life-hd,real-life-hd,real-life-hd,Real Life,Real Life,Real Life,SD 576i,,,"[2011, 2013, 2016]",0,0,0,121,0,,https://i.imgur.com/113WtCb.png,https://i.imgur.com/Aa22F97.png,Foxtel Networks,Entertainment,https://i.imgur.com/113WtCb.png
real-life-hd,real-life-hd,real-life-hd,Real Life,Real Life,REAL.LIFE,HD 720p,,,"[3325, 3321, 3322]",0,0,0,121,0,,https://i.imgur.com/113WtCb.png,https://i.imgur.com/Aa22F97.png,Foxtel Networks,Entertainment,https://i.imgur.com/113WtCb.png
realemergency.9now.au,realemergency.9now.au,realemergency-9now-au,Real Emergency,Real Emergency,Real Emergency,HD 1080p,MPEG-4,,"[3761, 5000, 5001, 5002, 5003, 5004, 5005, 5055, 5054]",0,0,0,0,0,,https://i.imgur.com/64tjLNM.png,https://i.imgur.com/64tjLNM.png,Nine Entertainment Co.,Entertainment,https://i.imgur.com/64tjLNM.png
REGNEWS,REGNEWS,REGNEWS,Regional News Menu,Regional News Menu,Regional News Guide,SD 576i,MPEG-4,,"[120, 320, 420, 520, 620, 720, 952, 5030]",4,0,0,0,0,,https://i.imgur.com/WyEljHN.png,https://i.imgur.com/WyEljHN.png,Viewer Access Satellite Television,Free-to-Air,https://i.imgur.com/WyEljHN.png
retro,retro,retro,Retro,Retro,Retro,SD 576i,,,"[2011, 2010, 2013, 2099, 2016]",0,0,0,804,0,,https://i.imgur.com/wc9OoBk.png,https://i.imgur.com/fYIh7Z0.png,Foxtel Networks,Music,https://i.imgur.com/wc9OoBk.png
retro,retro,retro,Retro,Retro,Retro,HD 720p,,,"[2251, 4008, 2016]",0,0,0,804,0,,https://i.imgur.com/wc9OoBk.png,https://i.imgur.com/fYIh7Z0.png,Foxtel Networks,Music,https://i.imgur.com/wc9OoBk.png
retro,retro,retro,Retro,Retro,Retro,HD 720p,,,"[3325, 3321]",0,0,0,804,0,,https://i.imgur.com/wc9OoBk.png,https://i.imgur.com/fYIh7Z0.png,Foxtel Networks,Music,https://i.imgur.com/wc9OoBk.png
rnbchill.listnr.au,rnbchill.listnr.au,rnbchill-listnr-au,LiSTNR RnB Chill,LiSTNR RnB Chill,RnB Chill,Radio,,,"[2011, 2010, 2013, 2099]",0,0,0,845,0,,https://i.imgur.com/JdVnzTT.png,https://i.imgur.com/JdVnzTT.png,Southern Cross Austereo,Radio,https://i.imgur.com/JdVnzTT.png
rocknroadtrip.listnr.au,rocknroadtrip.listnr.au,rocknroadtrip-listnr-au,LiSTNR Rock 'n' Road Trip,LiSTNR Rock 'n' Road Trip,Rock 'n' Road Trip,Radio,,,"[2011, 2010, 2013, 2099]",0,0,0,836,0,,https://i.imgur.com/gMHwR2B.png,https://i.imgur.com/gMHwR2B.png,Southern Cross Austereo,Radio,https://i.imgur.com/gMHwR2B.png
R_2CUZ,R_2CUZ,R_2CUZ,2CUZ FM,2CUZ FM,2CUZ FM,Radio,MPEG-1,http://174.36.232.227:8064/;stream/1,"[8654, 8656, 8658, 8660, 8662, 8664, 8667, 955, 5931, 120, 320, 420, 520, 620, 720, 820]",914,0,0,0,0,,https://i.imgur.com/KIic9LR.png,https://i.imgur.com/KIic9LR.png,Imparja Remote Radio,Radio,https://i.imgur.com/KIic9LR.png
R_3ABNAU,R_3ABNAU,R_3ABNAU,3ABN Australia Radio,3ABN Australia Radio,3ABN Australia Radio,Radio,HE-AAC,,"[120, 8654, 320, 8656, 420, 8658, 520, 8660, 620, 8662, 720, 8664, 820, 8667, 955, 3671, 5931]",605,0,0,0,0,,https://i.imgur.com/cmkDyfd.png,https://i.imgur.com/cmkDyfd.png,Three Angels Broadcasting Network,Radio,https://i.imgur.com/cmkDyfd.png
R_6WR,R_6WR,R_6WR,6WR Waringarri Radio,6WR Waringarri Radio,6WR,Radio,MPEG-1,,"[120, 8654, 320, 8656, 420, 8658, 520, 8660, 620, 8662, 720, 8664, 820, 8667, 955, 5931]",923,0,0,0,0,,https://i.imgur.com/YWej5Pf.png,https://i.imgur.com/pJQNeyb.png,Imparja Remote Radio,Radio,https://i.imgur.com/YWej5Pf.png
R_ABCCLAS2,R_ABCCLAS2,R_ABCCLAS2,ABC Classic 2,ABC Classic 2,Classic 2,Radio,MPEG-1,,"[120, 8654, 320, 8656, 420, 8658, 520, 8660, 620, 8662, 720, 8664, 820, 8667, 955, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5055, 5930, 8651]",215,0,0,0,0,,https://i.imgur.com/D54qnAy.png,https://i.imgur.com/D54qnAy.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/D54qnAy.png
R_ABCG,R_ABCG,R_ABCG,ABC Sport,ABC Sport,ABC Sport,Radio,MPEG-1,,"[8654, 8656, 8658, 8660, 8662, 8664, 8667, 955, 5000, 5001, 5002, 5003, 5004, 5005, 5054, 5930, 8651, 120, 320, 420, 520, 620, 720, 820, 5055]",207,0,0,0,0,,https://i.imgur.com/O37H4Zn.png,https://i.imgur.com/O37H4Zn.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/O37H4Zn.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 702,ABC 702 Sydney,ABC Sydney,Radio,MPEG-1,http://shoutmedia.abc.net.au:10436/;stream.nsv,"[8654, 955, 5000, 5001, 5930, 8651, 120]",210,0,228,0,0,,https://i.imgur.com/BWGYavZ.png,https://i.imgur.com/BWGYavZ.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/BWGYavZ.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Dubbo, Western Plains",ABC Dubbo,Radio,MPEG-1,,"[120, 8654, 955, 5930, 8651]",211,0,229,0,0,,https://i.imgur.com/4s9CY3m.png,https://i.imgur.com/4s9CY3m.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/4s9CY3m.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 774,ABC 774 Melbourne,ABC Melbourne,Radio,MPEG-1,http://shoutmedia.abc.net.au:10450/;stream.nsv,"[8656, 955, 5000, 5002, 5930, 8651, 320]",210,0,237,0,0,,https://i.imgur.com/Oj4Db66.png,https://i.imgur.com/Oj4Db66.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/Oj4Db66.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Wodonga, South West Vic.",ABC Wdnga,Radio,MPEG-1,,"[320, 8656, 955, 5930, 8651]",211,0,238,0,0,,https://i.imgur.com/FfadGY0.png,https://i.imgur.com/FfadGY0.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/FfadGY0.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 612,ABC 612 Brisbane,ABC Brisbane,Radio,MPEG-1,http://shoutmedia.abc.net.au:10446/;stream.nsv,"[8662, 955, 5000, 5004, 5930, 8651, 620]",210,0,248,0,0,,https://i.imgur.com/mno2JsV.png,https://i.imgur.com/mno2JsV.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/mno2JsV.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Cairns, Far North Qld",ABC Cairns,Radio,MPEG-1,,"[620, 8662, 955, 5930, 8651]",211,0,290,0,0,,https://i.imgur.com/uj9JWdQ.png,https://i.imgur.com/uj9JWdQ.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/uj9JWdQ.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Longreach, Western Qld",ABC Longre,Radio,MPEG-1,,"[620, 8662, 955, 5930, 8651]",212,0,291,0,0,,https://i.imgur.com/CPGCAvT.png,https://i.imgur.com/CPGCAvT.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/CPGCAvT.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Mt. Isa, North West Qld",ABC Mt Isa,Radio,MPEG-1,,"[620, 8662, 955, 5930, 8651]",213,0,292,0,0,,https://i.imgur.com/AwDBIFx.png,https://i.imgur.com/AwDBIFx.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/AwDBIFx.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Toowoomba, Southern Qld",ABC Toowoo,Radio,MPEG-1,,"[620, 8662, 955, 5930, 8651]",214,0,293,0,0,,https://i.imgur.com/vfizREd.png,https://i.imgur.com/vfizREd.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/vfizREd.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 891,ABC 891 Adelaide,ABC Adelaide,Radio,MPEG-1,http://shoutmedia.abc.net.au:10452/;stream.nsv,"[8660, 955, 5000, 5003, 5930, 8651, 520]",210,0,258,0,0,,https://i.imgur.com/fnAuFIK.png,https://i.imgur.com/fnAuFIK.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/fnAuFIK.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Pt. Pirie, North & West SA",ABC PPirie,Radio,MPEG-1,,"[520, 8660, 955, 5930, 8651]",211,0,259,0,0,,https://i.imgur.com/LTGW7CM.png,https://i.imgur.com/LTGW7CM.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/LTGW7CM.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 720,ABC 720 Perth,ABC Perth,Radio,MPEG-1,http://shoutmedia.abc.net.au:10448/;stream.nsv,"[8667, 955, 5000, 5005, 5930, 8651, 820, 5054]",210,0,269,0,0,,https://i.imgur.com/bnwvC7w.png,https://i.imgur.com/bnwvC7w.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/bnwvC7w.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Kalgoorlie, Goldfields",ABC Kalgoo,Radio,MPEG-1,,"[820, 8667, 955, 5000, 5054, 5055, 5930, 8651]",212,0,295,0,0,,https://i.imgur.com/Ky6pSbm.png,https://i.imgur.com/Ky6pSbm.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/Ky6pSbm.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Broome, Kimberley",ABC Broome,Radio,MPEG-1,,"[820, 8667, 955, 5930, 8651]",213,0,296,0,0,,https://i.imgur.com/XS0adHd.png,https://i.imgur.com/XS0adHd.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/XS0adHd.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Bunbury, South West WA",ABC Bunbury,Radio,MPEG-1,,"[820, 8667, 955, 5930, 8651]",214,0,297,0,0,,https://i.imgur.com/rDjyOOP.png,https://i.imgur.com/rDjyOOP.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/rDjyOOP.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Launceston, Northern Tas.",ABC Laun,Radio,MPEG-1,,"[420, 8658, 955, 5930, 8651]",211,0,276,0,0,,https://i.imgur.com/7KFQGKp.png,https://i.imgur.com/7KFQGKp.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/7KFQGKp.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 105.7,ABC 105.7 Darwin,ABC Darwin,Radio,MPEG-1,http://shoutmedia.abc.net.au:10460/;stream.nsv,"[8664, 955, 5050, 5930, 8651, 720]",210,0,288,0,0,,https://i.imgur.com/nFeQm4t.png,https://i.imgur.com/nFeQm4t.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/nFeQm4t.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,ABC Radio Alice Springs,ABC Alice,Radio,MPEG-1,,"[720, 8664, 955, 5930, 8651]",211,0,289,0,0,,https://i.imgur.com/lzdne5t.png,https://i.imgur.com/lzdne5t.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/lzdne5t.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Geraldton, Mid West & Wheatbelt",ABC Gerald,Radio,MPEG-1,,"[820, 8667, 955, 5930, 8651]",216,0,298,0,0,,https://i.imgur.com/UFsbjwu.png,https://i.imgur.com/UFsbjwu.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/UFsbjwu.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Karratha, Pilbara",ABC Karr,Radio,MPEG-1,,"[820, 8667, 955, 5930, 8651]",211,0,294,0,0,,https://i.imgur.com/sosG9Ml.png,https://i.imgur.com/sosG9Ml.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/sosG9Ml.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 666,ABC 666 Canberra,ABC CANBERRA,Radio,MPEG-1,,"[201, 8653, 8651]",25,0,0,0,0,,https://i.imgur.com/ucx1yal.png,https://i.imgur.com/ucx1yal.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/ucx1yal.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 702,ABC 702 Sydney,ABC SYDNEY,Radio,MPEG-1,,"[101, 115, 102, 103, 116, 105, 106, 107, 109, 108, 111, 114, 112, 113, 8652, 1002, 1014, 8651]",25,0,0,0,0,,https://i.imgur.com/BWGYavZ.png,https://i.imgur.com/BWGYavZ.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/BWGYavZ.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 774,ABC 774 Melbourne,ABC MELBOURNE,Radio,MPEG-1,,"[301, 304, 305, 306, 307, 308, 8655, 302, 1002, 1014, 8651]",25,0,0,0,0,,https://i.imgur.com/Oj4Db66.png,https://i.imgur.com/Oj4Db66.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/Oj4Db66.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 936,ABC 936 Hobart,ABC HOBART,Radio,MPEG-1,,"[401, 402, 8657, 5050, 8651]",25,0,0,0,0,,https://i.imgur.com/XosqDSJ.png,https://i.imgur.com/XosqDSJ.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/XosqDSJ.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 891,ABC 891 Adelaide,ABC ADELAIDE,Radio,MPEG-1,,"[501, 518, 519, 504, 505, 8659, 1002, 1014, 8651]",25,0,0,0,0,,https://i.imgur.com/fnAuFIK.png,https://i.imgur.com/fnAuFIK.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/fnAuFIK.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 612,ABC 612 Brisbane,ABC BRISBANE,Radio,MPEG-1,,"[601, 602, 603, 611, 604, 612, 605, 606, 607, 608, 609, 8661, 1002, 1013, 8651]",25,0,0,0,0,,https://i.imgur.com/mno2JsV.png,https://i.imgur.com/mno2JsV.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/mno2JsV.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 105.7,ABC 105.7 Darwin,ABC DARWIN,Radio,MPEG-1,,"[701, 704, 702, 8663, 1002, 1013, 8651]",25,0,0,0,0,,https://i.imgur.com/nFeQm4t.png,https://i.imgur.com/nFeQm4t.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/nFeQm4t.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 720,ABC 720 Perth,ABC PERTH,Radio,MPEG-1,,"[801, 803, 810, 811, 804, 805, 802, 8665, 8666, 1002, 1013, 8651]",25,0,0,0,0,,https://i.imgur.com/bnwvC7w.png,https://i.imgur.com/bnwvC7w.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/bnwvC7w.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 666,ABC 666 Canberra,ABC Canberra,Radio,MPEG-1,,"[120, 8654, 955, 5050, 5930]",212,0,224,0,0,,https://i.imgur.com/ucx1yal.png,https://i.imgur.com/ucx1yal.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/ucx1yal.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 936,ABC 936 Hobart,ABC Hobart,Radio,MPEG-1,,"[8658, 955, 5930, 420]",210,0,277,0,0,,https://i.imgur.com/XosqDSJ.png,https://i.imgur.com/XosqDSJ.png,Australian Broadcasting Corporation,Radio,https://i.imgur.com/XosqDSJ.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 702,ABC 702 Sydney,ABC Sydney,Radio,MPEG-1,,"[320, 420, 520, 620, 720, 820]",228,0,0,0,0,,https://i.imgur.com/BWGYavZ.png,https://i.imgur.com/BWGYavZ.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/BWGYavZ.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Dubbo, Western Plains",ABC Dubbo,Radio,MPEG-1,,"[320, 420, 520, 620, 720, 820]",229,0,0,0,0,,https://i.imgur.com/4s9CY3m.png,https://i.imgur.com/4s9CY3m.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/4s9CY3m.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 666,ABC 666 Canberra,ABC Canberra,Radio,MPEG-1,,"[320, 420, 520, 620, 720, 820]",224,0,0,0,0,,https://i.imgur.com/ucx1yal.png,https://i.imgur.com/ucx1yal.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/ucx1yal.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 774,ABC 774 Melbourne,ABC Melbourne,Radio,MPEG-1,,"[120, 420, 520, 620, 720, 820]",237,0,0,0,0,,https://i.imgur.com/Oj4Db66.png,https://i.imgur.com/Oj4Db66.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/Oj4Db66.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Wodonga, South West Vic.",ABC Wdnga,Radio,MPEG-1,,"[120, 420, 520, 620, 720, 820]",238,0,0,0,0,,https://i.imgur.com/FfadGY0.png,https://i.imgur.com/FfadGY0.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/FfadGY0.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 936,ABC 936 Hobart,ABC Hobart,Radio,MPEG-1,,"[120, 320, 520, 620, 720, 820]",277,0,0,0,0,,https://i.imgur.com/XosqDSJ.png,https://i.imgur.com/XosqDSJ.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/XosqDSJ.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Launceston, Northern Tas.",ABC Laun,Radio,MPEG-1,,"[120, 320, 520, 620, 720, 820]",276,0,0,0,0,,https://i.imgur.com/7KFQGKp.png,https://i.imgur.com/7KFQGKp.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/7KFQGKp.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 891,ABC 891 Adelaide,ABC Adelaide,Radio,MPEG-1,,"[120, 320, 420, 620, 720, 820]",258,0,0,0,0,,https://i.imgur.com/fnAuFIK.png,https://i.imgur.com/fnAuFIK.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/fnAuFIK.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC Radio,"ABC Radio Pt. Pirie, North & West SA",ABC PPirie,Radio,MPEG-1,,"[120, 320, 420, 620, 720, 820]",259,0,0,0,0,,https://i.imgur.com/LTGW7CM.png,https://i.imgur.com/LTGW7CM.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/LTGW7CM.png
R_ABCTEMP,R_ABCTEMP,R_ABCTEMP,ABC 612,ABC 612 Brisbane,ABC Brisbane,Radio,MPEG-1,,"[120, 320, 420, 520, 720, 820]",248,0,0,0,0,,https://i.imgur.com/mno2JsV.png,https://i.imgur.com/mno2JsV.png,Australian Broadcasting Corporation ,Radio,https://i.imgur.com/mno2JsV.png
